Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-3990.891	-4410.3	419.4082	1.452404	5.774394	2.776412
6	-3995.749	-4415.149	419.3999	1.448097	6.800373	2.637814
12	-3995.505	-4414.778	419.2732	1.37856	5.564633	2.935162
18	-3989.34	-4407.811	418.4708	1.26568	5.752658	3.449715
24	-3983.994	-4403.404	419.4104	1.538058	6.133159	2.669195
30	-3980.979	-4400.745	419.7666	1.500513	7.240748	2.316712
36	-3986.949	-4406.494	419.5453	1.643621	7.404105	2.345158
42	-3992.714	-4413.134	420.4197	1.6456	7.156868	1.800194
48	-3995.855	-4415.858	420.0024	1.484373	6.244641	2.315953
54	-3985.438	-4405.055	419.6168	1.55582	6.70817	2.44832
60	-3991.894	-4412.266	420.3719	1.55582	6.115948	2.049506
66	-4007.007	-4427.314	420.3068	1.675308	6.234277	1.994851
72	-3995.421	-4415.132	419.7105	1.46061	6.707872	2.449322
78	-4013.698	-4433.473	419.7749	1.530373	5.865541	2.487922
84	-4000.758	-4419.731	418.973	1.513567	7.104755	2.819272
90	-4012.096	-4430.486	418.39	1.346753	6.225579	3.382583
96	-4007.713	-4427.008	419.2957	1.410822	6.196595	2.808046
102	-4004.453	-4423.746	419.2933	1.348907	6.941213	2.74551
108	-4002.177	-4420.632	418.4542	1.417189	6.606927	3.252091
114	-3999.462	-4418.078	418.6155	1.283181	6.48534	3.252091
120	-4024.304	-4444.12	419.8154	1.459254	6.554523	2.405535
126	-4009.022	-4428.562	419.5402	1.42333	6.368253	2.626127
132	-4001.769	-4420.414	418.6451	1.40433	6.183866	3.204016
138	-4007.7	-4426.809	419.109	1.321774	6.247036	2.967657
144	-3998.94	-4418.181	419.2406	1.345073	5.938264	2.918675
150	-4002.122	-4421.364	419.2427	1.374035	6.133886	2.871489
156	-3987.411	-4405.609	418.1978	1.417087	6.403139	3.429953
162	-3989.139	-4408.492	419.3526	1.425338	5.979198	2.796137
168	-3995.157	-4414.414	419.2566	1.49272	5.979198	2.813507
174	-3990.159	-4409.306	419.1474	1.385387	5.938799	2.950448
180	-4001.533	-4421.82	420.287	1.537923	5.855896	2.158225
186	-3997.473	-4417.572	420.099	1.641574	6.351945	2.136235
192	-3992.763	-4412.631	419.8682	1.73283	6.603034	2.189983
198	-3998.69	-4418.4	419.7097	1.635082	6.215741	2.410264
204	-3996.035	-4415.476	419.4409	1.569574	5.956218	2.657152
210	-3994.833	-4413.92	419.0862	1.389833	6.602028	2.891519
216	-3990.156	-4409.679	419.5226	1.588088	6.195241	2.559849
222	-3984.761	-4404.441	419.6795	1.609052	6.932016	2.344326
228	-3988.192	-4407.852	419.6596	1.479791	6.398523	2.512587
234	-3991.111	-4410.641	419.5307	1.565356	6.337645	2.548347
240	-3987.712	-4407.637	419.9249	1.539883	7.412426	2.166867
246	-3981.782	-4401.445	419.6631	1.667859	6.779079	2.338376
252	-3987.541	-4407.519	419.9775	1.735616	7.338938	2.013494
258	-3994.731	-4414.611	419.8794	1.713051	7.219208	2.109393
264	-3997.449	-4417.258	419.8088	1.695624	6.589292	2.254278
270	-3996.98	-4416.797	419.8172	1.594491	6.126289	2.381341
276	-3992.748	-4412.253	419.5045	1.629724	6.308698	2.528705
282	-4006.542	-4426.424	419.8816	1.506743	6.050651	2.407522
288	-4005.126	-4424.985	419.8595	1.56248	6.610872	2.304007
294	-4005.555	-4425.188	419.6329	1.346912	5.941172	2.678243
300	-3999.593	-4419.784	420.1909	1.539043	5.968365	2.202019
306	-3993.337	-4413.699	420.362	1.618493	5.728734	2.077027
312	-4004.345	-4423.517	419.1722	1.576997	5.906154	2.824383
318	-3995.898	-4416.51	420.6122	1.62339	6.570028	1.769907
324	-3999.409	-4419.393	419.9839	1.445509	6.99441	2.245801
330	-3991.131	-4410.185	419.0543	1.463051	6.749739	2.846767
336	-3986.404	-4405.664	419.2601	1.309383	6.514906	2.846767
342	-4006.695	-4425.646	418.9516	1.532602	6.919509	2.844592
348	-3998.807	-4417.265	418.458	1.434212	6.49661	3.254411
354	-3986.502	-4405.765	419.2629	1.445568	6.036197	2.83
360	-3990.922	-4409.309	418.3864	1.440184	6.580756	3.281945
366	-3995.857	-4414.759	418.9013	1.331193	6.975104	2.989286
372	-3989.767	-4409.703	419.9358	1.550464	5.967681	2.358156
378	-3989.761	-4409.334	419.5734	1.467174	6.348821	2.581221
384	-3998.328	-4417.573	419.2452	1.420155	6.592537	2.777899
390	-3985.01	-4404.994	419.9834	1.553764	5.315608	2.43075
396	-3984.655	-4404.469	419.8147	1.513695	5.76443	2.489159
402	-3989.121	-4408.584	419.4632	1.389857	6.215166	2.715916
408	-3987.046	-4405.971	418.9254	1.45637	5.879446	3.049758
414	-4000.18	-4419.812	419.6317	1.489347	5.964405	2.587582
420	-3991.032	-4411.277	420.2445	1.516263	6.809796	2.055724
426	-3990.81	-4410.225	419.4152	1.551122	6.859293	2.556601
432	-3993.342	-4412.856	419.5139	1.602191	6.194308	2.556601
438	-3991.484	-4410.583	419.0993	1.669275	6.279691	2.758394
444	-3995.686	-4414.456	418.7701	1.346253	5.968052	3.194955
450	-4007.771	-4426.002	418.2308	1.311824	6.55845	3.451672
456	-3988.91	-4408.231	419.3205	1.359607	5.578567	2.915919
462	-4002.726	-4422.33	419.6043	1.394292	6.24492	2.622117
468	-3991.492	-4410.444	418.9527	1.377446	5.756059	3.098844
474	-3984.409	-4402.526	418.1171	1.365404	6.143529	3.542462
480	-4004.676	-4423.874	419.1974	1.316323	5.139161	3.085616
486	-3996.439	-4415.423	418.9841	1.201134	6.308338	3.106072
492	-3991.35	-4410.216	418.8653	1.317669	6.318189	3.106072
498	-3977.169	-4397.452	420.2826	1.543729	6.641826	2.036772
504	-3973.196	-4393.166	419.9697	1.548469	7.031221	2.183462
510	-3975.627	-4395.865	420.2379	1.553787	6.891275	2.023621
516	-3986.2	-4406.372	420.1723	1.625973	6.801015	2.032152
522	-3982.336	-4402.339	420.0033	1.568548	6.048958	2.291204
528	-3983.538	-4403.578	420.0404	1.568548	6.348226	2.222215
534	-3980.51	-4400.55	420.0404	1.568548	6.348226	2.222215
540	-3979.6	-4399.64	420.0404	1.568548	6.348226	2.222215
546	-3982.172	-4402.117	419.9453	1.540419	6.348226	2.301283
552	-3974.881	-4394.451	419.5705	1.517898	5.651114	2.655795
558	-3978.057	-4397.654	419.5969	1.428823	6.008142	2.640033
564	-3979.095	-4399.282	420.1872	1.559468	6.295381	2.14076
570	-3993.734	-4413.362	419.6281	1.49213	6.843517	2.462677
576	-3997.295	-4416.34	419.045	1.536552	6.467358	2.845994
582	-3987.606	-4407.433	419.8272	1.340649	7.393198	2.359996
588	-3997.019	-4416.787	419.7676	1.478066	7.854766	2.251962
594	-4001.096	-4421.165	420.069	1.557682	7.854766	2.002837
600	-4000.191	-4420.012	419.8207	1.514485	6.74467	2.340487
606	-3993.678	-4413.301	419.6227	1.605533	7.180666	2.349371
612	-4002.377	-4422.24	419.8628	1.543748	7.265357	2.224042
618	-3994.199	-4413.864	419.6656	1.469131	6.984346	2.43453
624	-4003.659	-4422.406	418.7461	1.286737	6.074923	3.229155
630	-3993.903	-4413.456	419.5529	1.535294	6.074923	2.59146
636	-4000.228	-4419.906	419.6779	1.508378	5.675759	2.59146
642	-3993.779	-4413.874	420.0947	1.667424	8.55302	1.82319
648	-3997.76	-4417.887	420.1268	1.631677	8.387734	1.846268
654	-4000.048	-4419.644	419.5966	1.631677	6.736828	2.409301
660	-4004.838	-4424.486	419.6486	1.520107	6.682495	2.454316
666	-3998.151	-4416.928	418.7766	1.55022	7.817535	2.829062
672	-3994.357	-4414.583	420.2256	1.565364	6.020082	2.154301
678	-4000.595	-4420.248	419.6538	1.478778	6.789308	2.462273
684	-3981.036	-4400.867	419.8314	1.567663	6.836164	2.28706
690	-3998.706	-4417.614	418.9076	1.486913	7.004131	2.887965
696	-3994.937	-4413.622	418.6847	1.408687	6.521943	3.131713
702	-3998.569	-4417.832	419.2626	1.50578	7.060286	2.652585
708	-4006.895	-4425.902	419.0064	1.453783	6.577645	2.904417
714	-4002.938	-4422.389	419.4506	1.616751	7.019045	2.47227
720	-4021.463	-4441.212	419.7495	1.415858	6.485078	2.484077
726	-4023.187	-4442.68	419.4923	1.415858	5.717721	2.756028
732	-4005.607	-4425.699	420.0917	1.468249	6.072851	2.295116
